noteId,title,from_deck,to_deck,bucket,source
1686038123404,Number of Burgers with No Waste of Ingredients,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123406,Count Square Submatrices with All Ones,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123408,Palindrome Partitioning III,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123410,Traffic Light Controlled Intersection,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::Concurrency & Shell,Concurrency & Shell,heuristic
1686038123412,Students and Examinations,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123414,Subtract the Product and Sum of Digits of an Integer,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123416,Group the People Given the Group Size They Belong To,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123418,Find the Smallest Divisor Given a Threshold,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123420,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123422,Find the Start and End Number of Continuous Ranges,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123424,Iterator for Combination,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038123426,Element Appearing More Than 25% In Sorted Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123428,Remove Covered Intervals,Interview::LeetCode,Interview::LeetCode::Extra::16 Intervals,Intervals,heuristic
1686038123430,Minimum Falling Path Sum II,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123432,Convert Binary Number in a Linked List to Integer,Interview::LeetCode,Interview::LeetCode::Extra::06 Linked List,Linked List,heuristic
1686038123434,Sequential Digits,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123436,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123438,Shortest Path in a Grid with Obstacles Elimination,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123440,Weather Type in Each Country,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123442,Find Numbers with Even Number of Digits,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123444,Divide Array in Sets of K Consecutive Numbers,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123446,Maximum Number of Occurrences of a Substring,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038123448,Maximum Candies You Can Get from Boxes,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123450,Replace Elements with Greatest Element on Right Side,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123452,Sum of Mutated Array Closest to Target,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123454,Number of Paths with Max Score,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123456,Deepest Leaves Sum,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123458,Find the Team Size,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123460,Find N Unique Integers Sum up to Zero,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123462,All Elements in Two Binary Search Trees,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123464,Jump Game III,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123466,Verbal Arithmetic Puzzle,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038123468,Running Total for Different Genders,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123470,Decrypt String from Alphabet to Integer Mapping,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123472,XOR Queries of a Subarray,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123474,Get Watched Videos by Your Friends,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123476,Minimum Insertion Steps to Make a String Palindrome,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123478,Decompress Run-Length Encoded List,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123480,Matrix Block Sum,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123482,Sum of Nodes with Even-Valued Grandparent,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123484,Distinct Echo Substrings,Interview::LeetCode,Interview::LeetCode::Extra::10 Tries,Tries,heuristic
1686038123486,Convert Integer to the Sum of Two No-Zero Integers,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123488,Minimum Flips to Make a OR b Equal to c,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123490,Number of Operations to Make Network Connected,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123492,Minimum Distance to Type a Word Using Two Fingers,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123494,Restaurant Growth,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123496,Ads Performance,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123498,Maximum 69 Number,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123500,Print Words Vertically,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123502,Delete Leaves With a Given Value,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123504,Minimum Number of Taps to Open to Water a Garden,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123506,List the Products Ordered in a Period,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123508,Break a Palindrome,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123510,Sort the Matrix Diagonally,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123512,Reverse Subarray To Maximize Array Value,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123514,Rank Transform of an Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123516,Remove Palindromic Subsequences,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038123518,"Filter Restaurants by Vegan-Friendly, Price and Distance",Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123520,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Interview::LeetCode,Interview::LeetCode::Extra::12 Advanced Graphs,Advanced Graphs,heuristic
1686038123522,Minimum Difficulty of a Job Schedule,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123524,Number of Transactions per Visit,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123526,The K Weakest Rows in a Matrix,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123528,Reduce Array Size to The Half,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123530,Maximum Product of Splitted Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123532,Jump Game V,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123534,Movie Rating,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123536,Number of Steps to Reduce a Number to Zero,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123538,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038123540,Angle Between Hands of a Clock,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123542,Jump Game IV,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123544,Check If N and Its Double Exist,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038123546,Minimum Number of Steps to Make Two Strings Anagram,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123548,Tweet Counts Per Frequency,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123550,Maximum Students Taking Exam,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123552,Students With Invalid Departments,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123554,Count Negative Numbers in a Sorted Matrix,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123556,Product of the Last K Numbers,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123558,Maximum Number of Events That Can Be Attended,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123560,Construct Target Array With Multiple Sums,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123562,Activity Participants,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123564,Sort Integers by The Number of 1 Bits,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123566,Apply Discount Every n Orders,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123568,Number of Substrings Containing All Three Characters,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038123570,Count All Valid Pickup and Delivery Options,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123572,Number of Days Between Two Dates,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123574,Validate Binary Tree Nodes,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123576,Closest Divisors,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123578,Largest Multiple of Three,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123580,Number of Trusted Contacts of a Customer,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123582,How Many Numbers Are Smaller Than the Current Number,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123584,Rank Teams by Votes,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123586,Linked List in Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123588,Minimum Cost to Make at Least One Valid Path in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::12 Advanced Graphs,Advanced Graphs,heuristic
1686038123590,Get the Second Most Recent Activity,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123592,Increasing Decreasing String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123594,Find the Longest Substring Containing Vowels in Even Counts,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123596,Longest ZigZag Path in a Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123598,Maximum Sum BST in Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123600,Generate a String With Characters That Have Odd Counts,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123602,Number of Times Binary String Is Prefix-Aligned,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123604,Time Needed to Inform All Employees,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123606,Frog Position After T Seconds,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123608,Replace Employee ID With The Unique Identifier,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123610,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123612,Lucky Numbers in a Matrix,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123614,Design a Stack With Increment Operation,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038123616,Balance a Binary Search Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123618,Maximum Performance of a Team,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123620,Total Sales Amount by Year,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123622,Find the Distance Value Between Two Arrays,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038123624,Cinema Seat Allocation,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123626,Sort Integers by The Power Value,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123628,Pizza With 3n Slices,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123630,Create Target Array in the Given Order,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123632,Four Divisors,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123634,Check if There is a Valid Path in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123636,Longest Happy Prefix,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123638,Capital Gain/Loss,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123640,Find Lucky Integer in an Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123642,Count Number of Teams,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123644,Design Underground System,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123646,Find All Good Strings,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123648,Customers Who Bought Products A and B but Not C,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123650,Count Largest Group,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123652,Construct K Palindrome Strings,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123654,Circle and Rectangle Overlapping,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123656,Reducing Dishes,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123658,Minimum Subsequence in Non-Increasing Order,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123660,Number of Steps to Reduce a Number in Binary Representation to One,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123662,Longest Happy String,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123664,Stone Game III,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123666,Top Travellers,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123668,String Matching in an Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123670,Queries on a Permutation With Key,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123672,HTML Entity Parser,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123674,Number of Ways to Paint N × 3 Grid,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123676,Find the Quiet Students in All Exams,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123678,Minimum Value to Get Positive Step by Step Sum,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123680,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123682,The k-th Lexicographical String of All Happy Strings of Length n,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038123684,Restore The Array,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123686,Reformat The String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123688,Display Table of Food Orders in a Restaurant,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123690,Minimum Number of Frogs Croaking,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123692,Build Array Where You Can Find The Maximum Exactly K Comparisons,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123694,NPV Queries,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123696,Maximum Score After Splitting a String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123698,Maximum Points You Can Obtain from Cards,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038123700,Diagonal Traverse II,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123702,Constrained Subsequence Sum,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123704,Counting Elements,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123706,Perform String Shifts,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123708,Leftmost Column with at Least a One,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038123710,First Unique Number,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123712,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123714,Kids With the Greatest Number of Candies,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123716,Max Difference You Can Get From Changing an Integer,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123718,Check If a String Can Break Another String,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123720,Number of Ways to Wear Different Hats to Each Other,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123722,Create a Session Bar Chart,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123724,Destination City,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123726,Check If All 1's Are at Least Length K Places Away,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123728,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123730,Find the Kth Smallest Sum of a Matrix With Sorted Rows,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123732,Evaluate Boolean Expression,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123734,Build an Array With Stack Operations,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038123736,Count Triplets That Can Form Two Arrays of Equal XOR,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123738,Minimum Time to Collect All Apples in a Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123740,Number of Ways of Cutting a Pizza,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123742,Apples & Oranges,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123744,Consecutive Characters,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123746,Simplified Fractions,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123750,Form Largest Integer With Digits That Add up to Target,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123752,Number of Students Doing Homework at a Given Time,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123754,Rearrange Words in a Sentence,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123756,People Whose List of Favorite Companies Is Not a Subset of Another List,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123758,Maximum Number of Darts Inside of a Circular Dartboard,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038123760,Active Users,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123762,Check If a Word Occurs As a Prefix of Any Word in a Sentence,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123764,Maximum Number of Vowels in a Substring of Given Length,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038123766,Pseudo-Palindromic Paths in a Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123768,Max Dot Product of Two Subsequences,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123770,Rectangles Area,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123772,Make Two Arrays Equal by Reversing Subarrays,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123774,Check If a String Contains All Binary Codes of Size K,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038123776,Course Schedule IV,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123778,Cherry Pickup II,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038123780,Maximum Product of Two Elements in an Array,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038123782,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038123784,Reorder Routes to Make All Paths Lead to the City Zero,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038123786,Probability of a Two Boxes Having The Same Number of Distinct Balls,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038123788,Calculate Salaries,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038123790,Find All The Lonely Nodes,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038123792,Shuffle the Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038123794,The k Strongest Values in an Array,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038123796,Design Browser History,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038123798,Paint House III,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038123800,Delete N Nodes After M Nodes of a Linked List,Interview::LeetCode,Interview::LeetCode::Extra::06 Linked List,Linked List,heuristic
1686038123802,Final Prices With a Special Discount in a Shop,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
